0.00538  0.01159  0.01005 0.12512 -1.67628 -0.58426 1
0.00937  0.01078  0.01353 -0.28143 0.74034 -0.33631 1
0.00845  0.00662  0.00912 1.81430 1.75102 -0.21059 1
0.00338  0.00893  0.01483 0.12278 -0.53296 0.46317 1
0.00070  0.00002  0.00287 -0.94766 0.61836 0.09737 1
0.01436  0.00018  0.00883 0.62750 0.63557 0.16586 1
0.00231  0.00975  0.01564 -2.05718 0.11395 0.59362 1
0.00046  0.01113  0.00739 -1.04057 -0.82140 -1.25596 1
0.00856  0.00521  0.01629 0.94394 1.25388 -2.25156 1
0.00491  0.01165  0.01088 -0.12380 -0.05447 -0.49383 1
0.01363  0.00274  0.00669 -0.09868 -0.78587 -1.12527 1
0.00582  0.01058  0.01185 -0.89074 -0.24729 0.31340 1
0.01799  0.00886  0.00436 -0.72720 0.01635 -0.75978 1
0.00955  0.00478  0.00305 1.17124 0.37945 -1.56508 1
0.01403  0.01147  0.00807 1.63334 1.09952 0.14931 1
0.01396  0.00754  0.01449 -1.54946 0.11446 2.07591 1
0.01469  0.00678  0.01228 -0.80392 -0.44976 -0.84893 1
0.00654  0.01475  0.01159 0.71830 0.81507 0.73460 1
0.00386  0.01865  0.01999 -1.90880 -0.82950 0.34156 1
0.01589  0.00759  0.01041 -0.34858 0.68288 -0.41206 1
0.00684  0.00399  0.01854 -0.62529 -0.29802 1.51751 1
0.00307  0.00260  0.01631 0.67020 -0.51969 -0.87666 1
0.01778  0.00131  0.00326 0.95182 1.19228 -0.12162 1
0.00318  0.00372  0.00558 -0.13462 0.03820 -0.04913 1
0.00938  0.01878  0.00907 -0.43467 -0.55572 -1.24317 1
0.01839  0.00157  0.01526 -1.09020 -0.04747 1.20214 1
0.00699  0.00062  0.01904 0.88289 -1.13012 1.54160 1
0.00447  0.01424  0.01490 0.00069 -1.14891 -0.56817 1
0.00743  0.01265  0.01989 0.53596 -0.48505 0.05587 1
0.01357  0.00022  0.01501 0.14184 0.37498 -0.79548 1
0.00419  0.00490  0.01536 1.18000 0.13973 -0.57041 1
0.00973  0.00018  0.01658 -1.82040 0.05691 1.43070 1
0.01502  0.00151  0.00009 0.79860 -0.36790 0.60394 1
0.01543  0.01400  0.01312 -1.55084 -1.07733 -0.86830 1
0.00414  0.00059  0.00306 0.58172 0.85084 0.20345 1
0.00333  0.01675  0.01107 -1.40988 -0.98569 -0.12015 1
0.01516  0.01299  0.00554 0.00936 1.01929 0.19772 1
0.01232  0.01945  0.00572 0.65162 -0.51139 1.60921 1
0.00527  0.01247  0.01916 -1.09053 0.01798 -0.55205 1
0.01216  0.00813  0.00624 0.14291 -0.13611 -1.47806 1
0.01029  0.01729  0.00876 1.25972 -2.34781 0.65380 1
0.01333  0.00607  0.00541 -0.83920 -1.32380 0.15863 1
0.01673  0.01298  0.00401 0.13840 -0.22359 0.73442 1
0.00176  0.00481  0.00094 -0.13741 1.32272 -0.87709 1
0.01803  0.01452  0.00243 -0.17753 -0.83911 -1.17037 1
0.00106  0.00646  0.00683 -1.17622 -0.14796 1.68747 1
0.00128  0.00304  0.00246 1.58453 -1.53034 -0.36305 1
0.00821  0.01243  0.00044 -2.11848 -0.15555 0.65519 1
0.01671  0.00742  0.01858 0.53141 -0.85861 0.81857 1
0.00636  0.01423  0.01052 1.53102 -0.36623 -0.78121 1
0.00684  0.00195  0.01461 -1.90842 -0.93592 0.18899 1
0.01730  0.01368  0.01925 -0.80927 -0.93186 1.13928 1
0.01646  0.00254  0.00349 -0.76689 -0.15577 -0.11749 1
0.01053  0.01261  0.00300 1.36795 0.09040 -2.65538 1
0.00467  0.01955  0.01944 -1.30940 -0.15809 0.08412 1
0.00597  0.00697  0.01652 0.84549 3.17730 -0.20518 1
0.00426  0.00362  0.01237 0.16541 0.38856 0.17592 1
0.00590  0.01489  0.00754 -0.26092 0.64233 -2.07029 1
0.00410  0.01658  0.00154 0.70337 -0.66242 -0.40081 1
0.00003  0.00345  0.00730 0.23732 -0.93954 1.36221 1
0.01645  0.01435  0.01125 -0.39420 0.01595 -1.06160 1
0.00073  0.01657  0.00914 -1.65596 2.37083 0.15967 1
0.00697  0.00539  0.00907 -0.61482 1.25447 -0.67585 1
0.00871  0.01493  0.00476 -1.28823 -1.37929 -0.82997 1
0.00946  0.00629  0.01001 -0.21223 -0.85799 0.81630 1
0.00160  0.00864  0.00730 2.97620 -1.21210 0.93945 1
0.00021  0.01397  0.01311 -1.84674 0.30700 -0.66299 1
0.01873  0.00029  0.00274 1.18807 0.26883 1.63439 1
0.01186  0.01818  0.00024 -0.88456 -0.36930 1.51652 1
0.00611  0.00765  0.00418 -1.49338 0.18466 -1.06362 1
0.01997  0.01282  0.01182 -0.71793 -0.12926 0.61658 1
0.00889  0.01300  0.00898 -1.00327 -0.48383 0.52134 1
0.00227  0.00187  0.01457 -2.10312 0.25324 -0.52174 1
0.00532  0.00463  0.00687 1.20452 -1.59345 -0.65311 1
0.01403  0.00323  0.00548 -2.00933 1.08188 1.45757 1
0.01232  0.00988  0.01676 -1.05402 0.15278 0.28905 1
0.00357  0.01809  0.00009 0.88779 -0.59591 -0.32260 1
0.01705  0.00056  0.00650 1.28901 0.34809 -1.25532 1
0.01721  0.01575  0.00851 -0.06145 0.89557 -1.12732 1
0.01733  0.01801  0.01505 -1.94910 0.85949 -0.66847 1
0.01380  0.00923  0.01492 -0.85550 0.60888 -1.17227 1
0.01328  0.00825  0.00661 -0.25125 -0.05827 1.22222 1
0.00713  0.01234  0.01001 0.17584 0.06676 0.01287 1
0.00380  0.01863  0.00557 -1.09729 -1.40875 -1.81130 1
0.01444  0.01460  0.01363 1.73958 -0.53484 0.85048 1
0.00849  0.00313  0.01230 0.03193 -0.54561 -0.58388 1
0.01944  0.01892  0.00679 1.72024 -0.64418 -0.24322 1
0.01768  0.01279  0.00037 0.77391 0.65467 0.19536 1
0.00869  0.00592  0.00886 0.37125 -2.75495 0.14246 1
0.01236  0.01327  0.00241 -2.78675 -1.94356 1.33907 1
0.00539  0.01783  0.01405 0.88064 1.32072 -0.63668 1
0.00340  0.01187  0.00179 -2.54431 -1.00563 1.40167 1
0.00575  0.00913  0.01516 0.00527 -0.37436 -2.37462 1
0.01132  0.00145  0.01904 1.19708 0.39251 1.24822 1
0.00863  0.00116  0.01738 -0.95769 -1.10071 -0.35994 1
0.01268  0.00925  0.00409 0.39137 0.09995 1.04370 1
0.01141  0.00599  0.01509 -0.82438 -0.01837 0.43882 1
0.00560  0.00742  0.00087 0.37321 0.09407 -0.94575 1
0.00722  0.00693  0.00180 1.37135 2.40152 -0.83506 1
0.01481  0.00708  0.00029 0.30507 -0.34777 -1.02659 1
0.01903  0.00407  0.01391 0.90843 -0.74069 -0.12577 1
0.01323  0.00751  0.00011 -1.03319 0.68526 0.68670 1
0.01921  0.01431  0.00294 0.29757 -0.39623 -1.46491 1
0.01934  0.00210  0.00340 0.17038 -0.82162 0.92798 1
0.00785  0.00066  0.00973 0.04742 1.55589 0.91818 1
0.01842  0.01964  0.00606 -1.75708 -2.06918 0.50202 1
0.00792  0.01646  0.00833 -0.54002 -0.80306 1.05142 1
0.01242  0.01908  0.00889 1.11538 1.57095 0.08621 1
0.01943  0.00292  0.01983 -0.12174 -0.12080 -0.44757 1
0.01543  0.00155  0.00217 -0.49460 0.24340 -0.19590 1
0.01402  0.00879  0.01300 0.44697 -2.28106 -1.66484 1
0.01697  0.01973  0.01110 0.92515 1.05129 1.54222 1
0.00247  0.00036  0.00633 0.63330 -0.63662 -0.15714 1
0.00854  0.00756  0.00558 -0.12702 0.22636 0.54985 1
0.00323  0.00409  0.00477 -0.19468 -1.05215 -1.34579 1
0.01876  0.00052  0.01035 -0.88924 0.22725 1.55360 1
0.00052  0.01813  0.01086 0.89747 1.15833 -2.73074 1
0.01625  0.01219  0.00447 -0.48505 -0.15174 1.52275 1
0.01941  0.01939  0.01268 -1.06112 -2.25592 -0.57822 1
0.01295  0.00443  0.00918 -1.03587 0.43702 0.02700 1
0.00695  0.01120  0.00669 -1.54508 0.13780 -0.33319 1
0.00470  0.00567  0.00956 1.57314 -0.22209 0.06073 1
0.01829  0.01078  0.00585 0.84990 0.97598 -0.08623 1
0.01187  0.01230  0.01014 -1.14243 1.79059 1.13560 1
0.01724  0.00535  0.00818 0.20473 -0.31635 -0.24694 1
0.01079  0.01636  0.00880 1.15353 -0.70043 -0.48644 1
0.01210  0.00734  0.00695 -0.09521 0.72444 1.41150 1
0.01800  0.00868  0.01803 -0.51651 -0.47526 -0.76073 1
0.01197  0.01119  0.01397 -1.72769 0.08901 0.69956 1
0.01962  0.00513  0.00980 -0.79934 1.10137 0.49208 1
0.00058  0.01133  0.00620 0.92744 1.00611 -0.49701 1
0.01309  0.01965  0.01250 0.44809 -1.85836 0.87404 1
0.00213  0.01155  0.00267 1.33000 -1.23574 0.64903 1
0.01927  0.00338  0.00482 -3.78655 0.57301 0.11342 1
0.00268  0.00739  0.00816 -0.04690 -0.96702 1.24246 1
0.01327  0.01510  0.01566 -0.88119 0.51464 -0.01334 1
0.00324  0.01196  0.00090 1.69247 -0.38330 -0.28240 1
0.01152  0.00422  0.00814 -0.80825 -1.17558 1.64085 1
0.01711  0.01002  0.00558 0.04213 -2.24418 -0.22559 1
0.01516  0.01288  0.00184 -0.72893 1.53084 -1.21683 1
0.00820  0.01482  0.01245 0.57325 -0.28711 -1.60006 1
0.01009  0.00067  0.00648 -0.55828 0.49569 0.04398 1
0.00439  0.01806  0.00984 -0.79273 0.35896 -0.01256 1
0.00824  0.00291  0.00534 0.87304 -0.23477 0.31275 1
0.01510  0.01615  0.00345 -1.02876 0.81217 0.20450 1
0.01770  0.01221  0.01427 0.50864 0.64978 -1.63909 1
0.01357  0.01386  0.00691 -0.37478 0.63632 0.73110 1
0.01315  0.00538  0.01411 -0.43400 -0.68723 1.16434 1
0.00694  0.00541  0.01113 1.30124 0.34232 0.19341 1
0.01191  0.00167  0.01187 -1.28512 1.14053 -0.74627 1
0.01378  0.01313  0.00959 -0.45372 -0.62972 -1.85838 1
0.01350  0.01547  0.01669 0.00617 1.02748 1.44503 1
0.01565  0.01275  0.00696 0.34211 -0.11628 -0.05606 1
0.00776  0.01514  0.00924 -0.21783 1.10494 -1.43531 1
0.01649  0.00626  0.01546 1.37561 0.34510 1.83013 1
0.00580  0.00580  0.01346 0.10584 1.02693 1.25140 1
0.01056  0.01065  0.00835 -0.15556 0.30139 -0.10495 1
0.00520  0.00930  0.00169 0.79566 -0.80763 -1.14800 1
0.01663  0.00404  0.00557 -1.00936 0.72265 -0.95342 1
0.01225  0.00380  0.01583 -0.28555 -0.47248 -0.76299 1
0.00183  0.01067  0.00650 0.08892 -0.83099 0.25012 1
0.01177  0.00635  0.00009 0.16859 1.20394 -0.52831 1
0.00045  0.01807  0.01742 -1.49275 -0.80007 -0.12136 1
0.01989  0.00036  0.01681 1.10029 0.00942 -0.26622 1
0.00903  0.00684  0.00251 -0.14508 0.20369 -1.47302 1
0.01757  0.01436  0.01052 -0.63640 -1.65030 0.29376 1
0.01618  0.01378  0.00477 -1.24866 0.88271 0.25794 1
0.00888  0.01120  0.00058 0.65458 1.13889 -0.14380 1
0.00517  0.01870  0.01763 -0.79138 -0.78707 1.26988 1
0.01338  0.01017  0.00693 0.12360 1.58730 1.20200 1
0.00433  0.00923  0.00501 1.11318 0.65263 -1.65617 1
0.00016  0.01137  0.00074 0.25193 -1.55330 0.71313 1
0.01034  0.01216  0.01435 0.12502 -0.70581 0.50077 1
0.01780  0.01327  0.01160 0.37809 0.05238 1.10411 1
0.00403  0.00806  0.00205 -0.81774 0.61229 -1.17919 1
0.01703  0.00209  0.01922 0.64266 0.20302 0.03040 1
0.01294  0.00189  0.00604 0.26537 -1.86696 -0.53106 1
0.01453  0.01319  0.01162 -0.97165 1.00892 -0.82260 1
0.01968  0.00298  0.01099 0.67425 -0.38393 -0.74700 1
0.00196  0.01542  0.01903 1.72508 -0.72213 1.23381 1
0.01915  0.01736  0.00103 0.31238 -0.45378 -1.23033 1
0.00710  0.00519  0.01501 0.57604 -1.53837 -0.58874 1
0.00487  0.01864  0.01038 0.16247 0.98236 0.08738 1
0.01739  0.01568  0.01625 0.64174 -0.22938 -0.72734 1
0.00980  0.01925  0.00063 -0.25317 0.79257 0.85183 1
0.00170  0.01462  0.01148 -0.26398 0.61252 -1.43090 1
0.00445  0.00230  0.01521 -1.21084 2.09429 0.60652 1
0.00954  0.01496  0.00295 -0.45000 -0.21922 -2.61709 1
0.01116  0.00394  0.00861 2.04699 -0.06575 -0.36582 1
0.00214  0.00088  0.01998 0.19118 0.55604 -0.68380 1
0.01261  0.00354  0.01605 -0.89754 -1.65926 -0.32194 1
0.01299  0.00503  0.00830 -0.51791 -0.10447 0.62656 1
0.01874  0.00761  0.00801 1.21758 -0.46163 1.32576 1
0.01848  0.01815  0.00981 -0.03806 0.86535 -0.44551 1
0.00216  0.01168  0.01967 -0.93325 0.35647 -0.51480 1
0.01334  0.00179  0.00331 -1.04790 0.24231 0.16852 1
0.01094  0.01673  0.01995 -1.53619 0.14257 1.22987 1
0.00494  0.00294  0.01793 -0.74396 1.05304 0.42359 1
0.00473  0.01330  0.01434 0.38457 1.17581 0.47747 1
0.01678  0.01328  0.01593 -0.33259 1.57839 -0.62643 1
0.01580  0.00473  0.01672 0.71728 -0.43961 -2.34467 1
0.01091  0.00958  0.00102 -1.76780 0.50891 -0.36885 1
0.00764  0.01635  0.00132 -0.44932 -0.58395 -0.80762 1
0.01621  0.00760  0.01991 0.33159 0.80221 -0.32682 1
0.00760  0.01690  0.01431 -1.16332 1.58643 -1.18033 1
0.00860  0.01664  0.01454 0.64343 -1.33011 -1.36975 1
0.00013  0.01441  0.01745 0.87333 -0.86242 -1.29345 1
0.00946  0.00257  0.00601 -0.48727 0.21037 -1.85673 1
0.00151  0.01674  0.01923 0.71012 -1.18969 -0.99315 1
0.00174  0.00748  0.01065 -1.81346 -0.93526 0.09003 1
0.00397  0.00449  0.01270 -0.44032 0.62006 0.94491 1
0.00195  0.00164  0.00567 -1.82701 -0.72439 -1.13642 1
0.01309  0.00499  0.01379 -0.56435 0.27528 0.31497 1
0.00285  0.00807  0.01775 0.27652 1.88900 1.17243 1
0.00581  0.01635  0.01742 -0.36109 -0.73437 -0.00954 1
0.01812  0.01960  0.00241 0.00337 -0.72977 0.51303 1
0.00260  0.01162  0.01694 -1.79665 0.29238 -0.18545 1
0.00391  0.00956  0.01112 -1.43905 1.59672 -0.34643 1
0.00034  0.00152  0.01436 1.05416 -2.20806 0.34335 1
0.01470  0.00609  0.01704 0.91432 0.54390 -0.11755 1
0.00611  0.00808  0.00602 -3.11383 1.06338 -0.59711 1
0.00708  0.00823  0.00540 -0.27252 -0.13850 -1.91456 1
0.00910  0.01590  0.00403 -0.47548 -0.97121 -0.92056 1
0.01389  0.01120  0.01569 1.34315 -2.08074 0.16496 1
0.01561  0.01691  0.00988 -0.10250 1.56668 -0.32933 1
0.01504  0.00153  0.00584 1.59240 -1.53326 0.36134 1
0.01621  0.01108  0.00568 -0.66773 -0.73428 -1.75033 1
0.01744  0.01606  0.01147 -0.02636 0.48343 1.85828 1
0.00517  0.01070  0.00655 0.28037 -0.63407 -2.03025 1
0.01482  0.01977  0.01134 0.42633 0.58512 0.35906 1
0.00081  0.00783  0.00013 0.66251 1.18023 -1.57247 1
0.01292  0.01678  0.01547 0.52625 2.91545 -1.24253 1
0.01061  0.00293  0.00275 0.38519 1.10742 1.74686 1
0.01514  0.01400  0.00166 -1.25189 -0.38497 2.72355 1
0.01404  0.00262  0.00958 2.89388 -0.01442 0.24117 1
0.01261  0.00319  0.01579 0.36691 1.07671 0.27308 1
0.01872  0.01811  0.01327 -0.46299 0.34668 0.49345 1
0.01409  0.01280  0.00694 -0.43217 -1.23840 0.03427 1
0.00476  0.00564  0.00656 -0.83517 -0.15022 -1.63205 1
0.01843  0.00258  0.01128 -0.18748 1.78462 -0.86935 1
0.01574  0.00202  0.01028 -1.02401 0.24382 -1.45814 1
0.01209  0.00655  0.00257 -2.07244 -2.60692 0.48043 1
0.01212  0.00636  0.00712 1.04543 -0.61426 -0.73125 1
0.01097  0.00418  0.01062 0.74801 -1.03961 0.82561 1
0.01722  0.01010  0.00434 -0.10122 -0.04827 0.22030 1
0.00297  0.01972  0.00068 -1.10514 0.75871 0.81926 1
0.01050  0.01997  0.01063 0.01813 0.55534 0.42748 1
0.01531  0.01758  0.01253 -0.23859 0.67883 -0.24970 1
0.00708  0.00554  0.00072 1.03267 2.24968 1.84410 1
0.00473  0.00197  0.00557 1.42853 0.97407 0.72046 1
0.00775  0.00346  0.00178 -0.95983 0.93603 -0.44190 1
0.00500  0.01323  0.01824 0.59450 0.78316 -0.30085 1
0.01350  0.01140  0.00266 1.22960 -0.59802 -1.65922 1
0.01773  0.00165  0.01097 -0.02683 0.69438 0.88161 1
0.00525  0.01902  0.01522 0.57118 -0.24430 -0.18464 1
0.00181  0.00308  0.01846 -1.11518 0.53601 0.12918 1
0.01588  0.01745  0.00092 -0.03197 -0.12239 -0.89870 1
0.01080  0.01300  0.01939 -1.18356 1.67780 0.85826 1
0.00838  0.01010  0.00804 1.14452 0.52512 -0.51610 1
0.01638  0.00946  0.00723 -1.10446 -0.99247 1.00167 1
0.01892  0.00740  0.01379 1.46687 -0.33874 -0.17726 1
0.01874  0.01908  0.00804 -2.20443 -0.15289 -0.17756 1
0.00916  0.01275  0.00052 -1.20556 -0.36960 0.92489 1
0.01740  0.01309  0.01961 0.83132 0.95832 0.17369 1
0.01004  0.00502  0.00001 -1.26424 1.55478 -0.85519 1
0.00169  0.01149  0.01718 -0.16187 -0.07277 0.54451 1
0.00925  0.01459  0.00324 0.13906 -1.03026 0.09330 1
0.01403  0.00103  0.01823 0.19730 -1.35449 -0.51610 1
0.01564  0.01814  0.00968 -0.16917 0.04108 0.23001 1
0.00693  0.01925  0.00149 0.00343 0.71803 0.30665 1
0.00670  0.01564  0.00913 0.10834 1.51784 0.12459 1
0.00047  0.01945  0.01811 -0.13541 -0.42521 1.32734 1
0.00303  0.00565  0.01232 -0.18838 1.12800 0.24061 1
0.00868  0.00920  0.01431 0.50070 -0.53470 1.75072 1
0.00346  0.00907  0.01402 0.02862 2.47003 0.44533 1
0.00796  0.01020  0.00362 0.24927 -1.22191 0.13327 1
0.00521  0.00642  0.00480 1.08838 -1.16069 0.91742 1
0.01520  0.01796  0.00392 0.41624 -1.34546 0.92980 1
0.01162  0.01698  0.00673 0.63754 -1.31110 -0.56668 1
0.00203  0.01346  0.00537 0.95798 0.04231 1.51326 1
0.01055  0.01730  0.00495 0.05862 0.81366 1.54629 1
0.00150  0.01291  0.00220 0.40694 0.43534 -4.10711 1
0.01634  0.01597  0.01895 -1.74913 -0.07320 1.67143 1
0.00343  0.00253  0.00485 -0.22460 -0.00004 0.43529 1
0.00620  0.01172  0.00608 2.13256 0.44202 0.23960 1
0.00772  0.01321  0.01370 0.07152 0.30096 0.76289 1
0.01599  0.01500  0.00426 -1.88155 -1.08352 -1.02801 1
0.00812  0.01087  0.00324 -1.81799 -1.88646 -0.79592 1
0.00670  0.01904  0.01876 0.51236 0.46236 -0.70497 1
0.01914  0.00612  0.01073 0.49860 1.76912 -0.15220 1
0.01071  0.00426  0.00552 0.61625 -1.48765 0.08894 1
